"External ID","Name","Attribute Values","Customer Taxes","Internal Reference","Sale Price","Vendor Taxes","Customer Taxes/Amount","Customer Taxes/Display Name","Customer Taxes/ID","Customer Taxes/Tax Name","# Product Variants"
"__export__.product_product_21490_23172efb","I-CHIPS Straight Cut Chips 14*14mm 2.25kg*4pk CASE","","__export__.account_tax_4_2705eab1","","15.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_7003_12cc9a94","I-Sushi Rice 10KG BAG","","__export__.account_tax_4_2705eab1","","23.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_7004_15b72768","I-sushi Rice 5KG BAG","","__export__.account_tax_4_2705eab1","","10.700000000000001","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_6996_7d537626","Ice Tub 4L 20's 221*158*150mm CASE","","l10n_generic_coa.1_sale_tax_template","","50.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_6997_09a9015d","Ice Tub Lid","","l10n_generic_coa.1_sale_tax_template","","0.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20475_f893272b","Instant Noodle Beef Sauerkraut 24*119g CASE","","__export__.account_tax_4_2705eab1","","18.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20914_947ebf78","Irish Quail Eggs 12pcs PKT","","__export__.account_tax_4_2705eab1","","3.9","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_7000_021bc814","Iron Yam CASE","","__export__.account_tax_4_2705eab1","","36.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20465_3527f60e","J-Basket Gyoza Chicken And Vegetable 16*400g (20pc) CASE","","__export__.account_tax_4_2705eab1","","50.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20248_1d5b70c8","J-Basket Tempura Batter Mix 10kg BAG","","__export__.account_tax_4_2705eab1","","23.85","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20239_502f5d21","J-Basket Udon Noodle 30's*200g CASE","","__export__.account_tax_4_2705eab1","","15.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_7008_25602bca","JC Pixian Broad Bean Sauce Bag 12*1000g","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21392_abf79dea","JML Egg Noodle 12*1KG CASE","","__export__.account_tax_4_2705eab1","","28.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20983_64a3650e","JML Instant Noodle Mushroom Chicken 24*103g CASE","","__export__.account_tax_4_2705eab1","","21.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19922_e3be940f","JML Instant Noodle Spicy Beef 24*110g CASE","","__export__.account_tax_4_2705eab1","","17.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20982_e8b7a2fa","JML Instant Noodle Spicy Chicken 24*105g CASE","","__export__.account_tax_4_2705eab1","","16.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20984_d734dc4e","JML Instant Noodle with Spicy Chicken Flavour 24*140g CASE","","__export__.account_tax_4_2705eab1","","16.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21009_8e15e23a","JML Noodle Spicy Beef Flavor BOWL 12*105g CASE","","__export__.account_tax_4_2705eab1","","22.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21008_1e153818","JML Noodle Spicy Chicken Flavor BOWL 12*100g CASE","","__export__.account_tax_4_2705eab1","","17.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21010_be4d5a07","JML Noodle Stew Beef Flavor BOWL 12*104g CASE","","__export__.account_tax_4_2705eab1","","22.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19680_1d46c8db","JP Aomori Fuji 4.5Kg CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_22102_b8165b9d","JP Asahi Canned Calpis Soda 24*350ml CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_22097_6f0bc84a","JP Frutia Gummy Candy Grape/STWBY/Muscat 2*12*1 CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_19955_d287af71","JP Hatakosen Muscat FI 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","39.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20395_6821437f","JP Hatakosen Ramune Apple Fl 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","37.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_7013_aaba3a3b","JP Hatakosen Ramune Blue Cola 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","35.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_19631_617109b5","JP Hatakosen Ramune Grape 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","37.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20729_67beb69a","JP Hatakosen Ramune Kiwi 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","35.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_18991_f85c20c3","JP Hatakosen Ramune Lychee 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","37.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_19630_1c11f3a5","JP Hatakosen Ramune Mango 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","37.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_19136_51d4913e","JP Hatakosen Ramune Melon 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","37.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_22120_a6afd9e1","JP Hatakosen Ramune Mochi Fl 200ml BOTTLE","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_20391_bf13e0eb","JP Hatakosen Ramune Mochi Fl 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","37.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_19137_180fa6d3","JP Hatakosen Ramune Orange FL 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","37.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_7014_e07ce072","JP Hatakosen Ramune Original 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","31.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_7015_a70f4322","JP Hatakosen Ramune Pineapple 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","37.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_19563_e66d33f9","JP Hatakosen Ramune Sakura 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","37.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_7016_5a0251b4","JP Hatakosen Ramune Strawberry 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","35.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_18990_45841fc8","JP Hatakosen Ramune Watermelon 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","37.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_19116_32be8a2b","JP Hatakosen Ramune White Peach 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","37.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_7017_6a23901f","JP Hatakosen Ramune Yogurt 30*200ml CASE","","l10n_generic_coa.1_sale_tax_template","","39.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_22103_5756c2c8","JP Kirin Afternoon Tea 24*500ml CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_20020_28318a66","JP Maruto Matcha Red Bean Cake 12*2*120g CASE","","__export__.account_tax_4_2705eab1","","0.0","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_19620_38d130de","JP NBH Tonkotsu Style Ramen Spicy 24x220g CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19619_a3e7d304","JP Sangaria Gran Milk Tea 30x190ml CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20428_e63edbc0","JP Yam 10kg","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_7059_19f66d53","JP Yam 20kg","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19611_3c236df1","JS-Ramen Bowl Do-1000ml CASE","","l10n_generic_coa.1_sale_tax_template","","62.25","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21768_a2f7563e","JSB Dumpling Pastry(Gyoza wrapper) 36*284g CASE","","__export__.account_tax_4_2705eab1","","84.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21756_d7460c63","JSB Frozen Chicken Spring Roll 12*1KG CASE","","__export__.account_tax_4_2705eab1","","55.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20104_2a88a785","JSB Takeaway Bottle 6cc 60*200's CASE","","l10n_generic_coa.1_sale_tax_template","","350.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_7060_0f71d1c8","JUMBO MD 4* GREEN CASE","","l10n_generic_coa.1_sale_tax_template","","27.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_19768_45b70f69","JW  Lemon-flavored Duck Feet 120*28g CASE","","__export__.account_tax_4_2705eab1","","82.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19389_f7f24271","JW Duck Neck 105g*24 CASE","","__export__.account_tax_4_2705eab1","","66.8","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20023_fe7b34df","JW Duck Neck Spicy 105g*24 CASE","","__export__.account_tax_4_2705eab1","","66.8","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19345_13f6e1fc","JW Duck Wing 75g*24 CASE","","__export__.account_tax_4_2705eab1","","62.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19769_020f74b0","JW Multi-flavored Duck 120*28g CASE","","__export__.account_tax_4_2705eab1","","67.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19770_a23b1ba4","JW Peppercorn-flavored Duck Feet 120*28g CASE","","__export__.account_tax_4_2705eab1","","71.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19343_688c3233","JW Pickled Chicken Feet 105g*24 CASE","","__export__.account_tax_4_2705eab1","","54.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20025_a709e33b","JW Pork Foot 170g*24pack CASE","","__export__.account_tax_4_2705eab1","","56.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19346_5fc76761","JW Spicy Cow Louver 105g*24 CASE","","__export__.account_tax_4_2705eab1","","42.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19349_63f81308","JW Spicy Duck Foot Week Black 105g*24 CASE","","__export__.account_tax_4_2705eab1","","62.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20271_3f457488","JW Spicy Duck Neck Week Black 105g*24 CASE","","__export__.account_tax_4_2705eab1","","62.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20024_5e0e66b7","JW Spicy Pork Foot 170g*24pack CASE","","__export__.account_tax_4_2705eab1","","56.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19348_70825c32","JW Spicy Tripe 110g*24 CASE","","__export__.account_tax_4_2705eab1","","60.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19771_3bb795d4","JW Vinegar-flavored Duck Feet 120*28g CASE","","__export__.account_tax_4_2705eab1","","82.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19773_659f6c85","JX Dried Cloves 454g*20 CASE","","__export__.account_tax_4_2705eab1","","135.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20935_61f18187","Jack-Son Long Grain Rice 20kg Bag","","__export__.account_tax_4_2705eab1","","26.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20840_a1565c1a","Jackfruit 200g PKT","","__export__.account_tax_4_2705eab1","","4.3","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_7005_8fa35e1b","Jackfruit CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21682_d1dd9220","Jan Jan Tofu Egg 30*145g CASE","","__export__.account_tax_4_2705eab1","","45.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_18263_d059451a","Japan Tofu Egg 30*200g CASE","","__export__.account_tax_4_2705eab1","","46.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20017_3ff5d298","Japanese Sushi Kanpyo 10*1kg CASE","","__export__.account_tax_4_2705eab1","","121.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19095_3e1bd658","Jasmine Rice RED DRAGON 10Kg BAG","","__export__.account_tax_4_2705eab1","","17.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_7007_b43314a0","Jasmine Rice RED DRAGON 20Kg BAG","","__export__.account_tax_4_2705eab1","","31.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19109_f036458f","Jiangxi Rice Vermicelli (L) 30*400g CASE","","__export__.account_tax_4_2705eab1","","46.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19559_4cb39a31","Jimmy Satay Sauce 12*360g CASE","","__export__.account_tax_4_2705eab1","","41.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_7009_94999dbc","Jimmy Satay Sauce 24*360g CASE","","__export__.account_tax_4_2705eab1","","75.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_7757_ec8a32e3","Jongga Cut Cabbage Mat Kimchi 10*500g CASE","","__export__.account_tax_4_2705eab1","","38.95","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19645_53b4ae08","Jongga Cut Cabbage Mat Kimchi 500g*10pk CASE(Whole)","","__export__.account_tax_4_2705eab1","","35.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_22140_1617e90b","K Hot Curry Powder 9KG CASE","","__export__.account_tax_4_2705eab1","","54.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20107_24683b92","KASET Thai Black Jasmine Rice 10*1kg CASE","","__export__.account_tax_4_2705eab1","","45.0","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_21668_8540dd6b","KERRYMAID Original Burger Cheese Slice 112's 8*1.4KG CASE","","l10n_generic_coa.1_sale_tax_template","","95.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_20550_fe6d4f50","KFD Sushi Nori Golden 10*125g CASE","","__export__.account_tax_4_2705eab1","","65.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20098_bc2dc0a6","KHY Masago Orange 12*400g CASE","","__export__.account_tax_4_2705eab1","","119.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19983_50417a5e","KHY Naruto Maki 10*(5* 160g) CASE","","__export__.account_tax_4_2705eab1","","125.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19738_817041d9","KMC Potato Starch 25KG BAG","","__export__.account_tax_4_2705eab1","","36.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20259_7f63af0c","KOBASUKI Sushi Rice 10KG BAG","","__export__.account_tax_4_2705eab1","","17.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20268_809ea644","KR BBQ Marinade For Doeji Bulgogi(spicy) 12*840g CASE","","__export__.account_tax_4_2705eab1","","39.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19337_ed975e5b","KR Bongpyung Spicy Buckwheat Cold Noodle 10*600g CASE","","__export__.account_tax_4_2705eab1","","60.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20171_5555cf3b","KR Buckwheat Noodle/Cold w/Seasoning 25*283g CASE","","__export__.account_tax_4_2705eab1","","49.95","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19574_21744c6a","KR CJW Korean Marinade Beef 20*280g CASE","","__export__.account_tax_4_2705eab1","","30.85","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_22118_8e03ee69","KR Calbee Potato chip Honey Butter Fl 20*60g CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_7099_e4c6e3b1","KR Canned Grape Nectar(Grape bonbon) 6*12*238ml CASE","","l10n_generic_coa.1_sale_tax_template","","58.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_18355_1afb0f60","KR NH Peach Juice Drink 72*240g CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_16158_907f9dd3","KR NH Red Pepper Powder w/ Seed (coarse) 10*1kg CASE","","__export__.account_tax_4_2705eab1","","82.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19312_a8357684","KR NH Sweet Rice Drink 6*12*240ml CASE","","l10n_generic_coa.1_sale_tax_template","","50.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_7614_8af2bf9f","KR Pear drink Added Fructose 6*12*240ml","","l10n_generic_coa.1_sale_tax_template","","0.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_21634_9a954380","KR Sura Roasted Barley Tea bag 24*453g CASE","","__export__.account_tax_4_2705eab1","","88.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21190_145ef9d6","KR Wang Kimchi Cabbage 12*410g CASE","","__export__.account_tax_4_2705eab1","","48.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20516_f286b92b","KSF Black Ice Tea 15*500ml CASE","","l10n_generic_coa.1_sale_tax_template","","20.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20517_7dd473ba","KSF Green Tea 15*500ml CASE","","l10n_generic_coa.1_sale_tax_template","","19.75","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20918_cfbf4b26","KSF Honey Jasmine Tea 15*500ml CASE","","l10n_generic_coa.1_sale_tax_template","","18.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20860_83ce3564","KSF Honey Pomelo Juice 15*500ml CASE","","l10n_generic_coa.1_sale_tax_template","","21.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20518_dbc7f64e","KSF Rock Sugar & Pear Juice 15*500ml CASE","","l10n_generic_coa.1_sale_tax_template","","21.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20691_0e3abdca","Kai Lan Prepack 24*250g CASE","","__export__.account_tax_4_2705eab1","","99.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20693_19cc0c3c","Kai Lan Small 24*250g CASE","","__export__.account_tax_4_2705eab1","","92.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20553_2fe2f540","Kaki Mukimi Oyster 20*500g CASE","","__export__.account_tax_4_2705eab1","","195.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20736_541f6dba","Kakkoi Roasted Eel Unagi 8oz Kabayaki 5kg CASE","","__export__.account_tax_4_2705eab1","","100.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20418_5ebb1af4","Kakkoi Roasted Eel Unagi 9oz Kabayaki 5kg CASE","","__export__.account_tax_4_2705eab1","","135.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19934_0ca4a7d0","Kaneman Pickled Bamboo Seasoned 10*1kg CASE","","__export__.account_tax_4_2705eab1","","58.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_7069_ce25a570","Kaset Thai Black Glutinous Rice Flour 10*1kg CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20122_c0c84480","Katsuobushi Bonito Flakes 6*500g CASE","","__export__.account_tax_4_2705eab1","","151.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_7071_4db6b91f","Keep Warm Bag Jumbo (38*30*35cm) BAG","","l10n_generic_coa.1_sale_tax_template","","18.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_7072_db57538e","Keep Warm Bag Large (33*28*30cm) BAG","","l10n_generic_coa.1_sale_tax_template","","15.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_7074_0092c729","Keep Warm Bag X Jumbo (45*35*40cm) BAG","","l10n_generic_coa.1_sale_tax_template","","22.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_19929_724198b3","Kewpie Japanese Mayonnaise 20*450g CASE","","__export__.account_tax_4_2705eab1","","82.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21334_2c01452a","Kewpie Japanese Mayonnaise 6*500ml CASE","","__export__.account_tax_4_2705eab1","","24.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20536_15032bbb","Kewpie Sesame Dressing 1kg BOTTLE","","__export__.account_tax_4_2705eab1","","12.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20353_eba9f2cf","Kewpie Sesame Dressing 9*1kg CASE","","__export__.account_tax_4_2705eab1","","90.7","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19341_111e05e5","Khanum Turmeric Powder 12*100g CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21965_4b666244","Kikkoman Ponzu Citrus Soy Sauce 1L BOTTLE","","__export__.account_tax_4_2705eab1","","8.950000000000001","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20835_c6ea3323","Kikkoman Soy Sauce 1L","","__export__.account_tax_4_2705eab1","","7.2","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20228_5765b0ab","Kikkoman Takeaway Soy Sauce 5*100's 8ml  CASE","","__export__.account_tax_4_2705eab1","","37.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19614_0a498ed3","Kims Duck Pancakes (6's*17)*10pkt CASE","","__export__.account_tax_4_2705eab1","","40.0","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_7083_3c587856","King Oyster Mush CN. 200g*25 CASE","","__export__.account_tax_4_2705eab1","","21.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_7085_709e8a89","King Oyster Mush CN.2*2kg CASE","","__export__.account_tax_4_2705eab1","","20.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19747_d193b1df","Kintaro Gold Premium Grade Short Sushi Rice 20KG BAG","","__export__.account_tax_4_2705eab1","","38.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19748_6877de4c","Kitchen Foil Roll 6s 450mm*75m CASE","","l10n_generic_coa.1_sale_tax_template","","48.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_19938_b481fcd5","Kohyo Inariage Tofu Pouches Seasoned 10*970g(60pcs) CASE","","__export__.account_tax_4_2705eab1","","78.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19852_e4234e3c","Kohyo Sushi Topping IKA Sliced Squid 25*160g CASE","","__export__.account_tax_4_2705eab1","","135.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21875_9734c01e","Korean Barley Tea(17282) 24*(20*8g) CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21930_1533c13f","Korean Chicken Paper Tray(23858) 200's CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21932_13558df5","Korean Chicken Paper Tray(23860) 200's CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_20430_96a2981b","Korean Chilli Paste 12*1kg CASE","","__export__.account_tax_4_2705eab1","","63.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21933_136e2cc6","Korean Dosirak Paper Tray(23895) 600's CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21927_36c6464b","Korean Hot Dog Paper Tray(23855) 2000's CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21929_d9a2da78","Korean Hot Dog Paper Tray(23857) 2000's CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21931_0c6625b5","Korean Hot Dog Paper Tray(23859) 1200's CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
